,TEAM,Team_id,year,month,FGA,FG_P,3PA,3P_P,OFFRTG,DEFRTG,REB_P,AST/TO,PACE
733,Cleveland Cavaliers,Cleveland Cavaliers_3_2014,2014,3,80.6,46.5,20.2,38.6,105.1,109.9,50.7,1.53,93.33
734,Atlanta Hawks,Atlanta Hawks_3_2014,2014,3,81.8,43.7,28.8,32.5,102.9,107.9,48.2,1.5,95.44
735,Sacramento Kings,Sacramento Kings_3_2014,2014,3,80.1,45.1,16.2,30.1,104.0,106.3,55.8,1.0,94.35
736,Los Angeles Lakers,Los Angeles Lakers_3_2014,2014,3,88.8,45.9,23.5,38.6,105.4,114.4,45.1,1.74,103.43
737,Detroit Pistons,Detroit Pistons_3_2014,2014,3,88.3,44.2,19.7,33.3,104.3,110.4,50.5,1.62,95.78
738,Orlando Magic,Orlando Magic_3_2014,2014,3,84.5,45.1,17.9,32.7,101.3,107.0,50.5,1.4,94.66
739,Boston Celtics,Boston Celtics_3_2014,2014,3,84.5,42.4,23.7,34.1,103.2,110.3,50.6,1.53,91.93
740,Milwaukee Bucks,Milwaukee Bucks_3_2014,2014,3,82.8,46.1,15.8,33.6,109.1,115.3,49.9,1.74,92.99
741,Utah Jazz,Utah Jazz_3_2014,2014,3,79.8,43.8,20.7,33.5,101.0,113.9,50.2,1.32,91.56
742,Philadelphia 76ers,Philadelphia 76ers_3_2014,2014,3,85.5,41.7,26.1,31.6,96.5,108.6,47.5,1.25,97.94
743,Charlotte Bobcats,Charlotte Bobcats_4_2014,2014,4,83.0,44.6,21.5,36.6,104.8,97.6,52.6,2.1,92.03
744,Portland Trail Blazers,Portland Trail Blazers_4_2014,2014,4,88.0,46.3,23.9,37.1,109.6,107.0,52.6,1.93,96.91
745,Chicago Bulls,Chicago Bulls_4_2014,2014,4,80.1,45.1,20.9,37.7,108.3,99.9,51.1,2.04,90.39
746,Memphis Grizzlies,Memphis Grizzlies_4_2014,2014,4,84.5,47.6,14.9,35.3,107.9,105.3,53.5,1.56,92.48
747,Toronto Raptors,Toronto Raptors_4_2014,2014,4,80.0,45.9,27.0,42.1,114.3,110.5,49.9,1.6,93.0
748,Washington Wizards,Washington Wizards_4_2014,2014,4,81.3,50.0,19.6,31.2,107.9,99.5,51.5,1.71,92.17
749,New York Knicks,New York Knicks_4_2014,2014,4,76.6,46.6,26.4,40.0,112.1,103.8,48.0,1.3,89.57
750,Atlanta Hawks,Atlanta Hawks_4_2014,2014,4,78.2,48.6,25.9,33.5,109.0,103.0,48.7,1.84,92.89
751,Golden State Warriors,Golden State Warriors_4_2014,2014,4,91.2,49.2,28.9,41.9,112.1,103.7,48.9,1.84,98.93
752,Dallas Mavericks,Dallas Mavericks_4_2014,2014,4,85.6,48.2,25.0,39.5,112.4,109.7,49.8,1.85,90.21
753,Indiana Pacers,Indiana Pacers_4_2014,2014,4,77.9,46.8,18.6,42.3,107.3,108.4,49.9,1.68,90.21
754,Los Angeles Clippers,Los Angeles Clippers_4_2014,2014,4,83.9,47.4,25.1,34.7,112.8,107.4,50.4,1.99,98.57
755,Oklahoma City Thunder,Oklahoma City Thunder_4_2014,2014,4,83.2,45.8,24.4,32.3,111.4,108.4,50.5,1.82,95.22
756,Brooklyn Nets,Brooklyn Nets_4_2014,2014,4,75.8,47.8,25.6,35.2,105.9,111.0,49.3,1.37,91.8
757,Denver Nuggets,Denver Nuggets_4_2014,2014,4,91.8,44.7,28.5,35.5,108.2,106.2,52.7,1.45,102.11
758,Houston Rockets,Houston Rockets_4_2014,2014,4,85.9,44.9,29.8,36.9,110.9,109.8,51.4,1.64,100.5
759,Phoenix Suns,Phoenix Suns_4_2014,2014,4,82.3,47.4,22.5,35.6,109.1,107.5,48.9,1.22,95.06
760,San Antonio Spurs,San Antonio Spurs_4_2014,2014,4,87.6,45.9,23.9,36.1,107.1,106.0,49.9,1.88,96.56
761,Minnesota Timberwolves,Minnesota Timberwolves_4_2014,2014,4,86.9,45.7,18.7,31.5,106.8,107.7,49.2,1.69,97.17
762,Cleveland Cavaliers,Cleveland Cavaliers_4_2014,2014,4,88.6,47.4,20.7,33.8,111.2,105.5,49.9,2.24,96.63
763,Philadelphia 76ers,Philadelphia 76ers_4_2014,2014,4,82.3,47.9,19.9,32.7,107.5,112.7,46.8,1.56,97.06
764,Miami Heat,Miami Heat_4_2014,2014,4,75.6,47.5,26.2,35.2,105.8,108.1,48.6,1.3,89.05
765,Utah Jazz,Utah Jazz_4_2014,2014,4,84.4,46.9,16.7,27.4,105.9,115.9,50.2,1.63,93.85
766,Boston Celtics,Boston Celtics_4_2014,2014,4,84.9,45.8,27.6,34.8,107.4,114.2,50.2,1.48,96.5
767,Detroit Pistons,Detroit Pistons_4_2014,2014,4,86.9,43.3,20.9,34.7,111.5,118.1,52.6,1.44,93.06
768,New Orleans Pelicans,New Orleans Pelicans_4_2014,2014,4,81.5,44.9,16.9,39.3,104.6,112.5,48.8,1.66,94.19
769,Orlando Magic,Orlando Magic_4_2014,2014,4,78.0,46.0,18.6,38.9,101.4,109.5,47.6,1.29,92.63
770,Sacramento Kings,Sacramento Kings_4_2014,2014,4,82.9,43.6,14.1,29.2,100.9,108.8,50.1,1.45,94.88
771,Los Angeles Lakers,Los Angeles Lakers_4_2014,2014,4,88.2,44.5,27.8,36.8,104.5,111.7,45.1,2.23,101.44
772,Milwaukee Bucks,Milwaukee Bucks_4_2014,2014,4,76.1,48.1,12.9,34.0,105.8,113.7,51.3,1.29,92.5
773,Boston Celtics,Boston Celtics_10_2014,2014,10,88.0,55.7,22.0,36.4,119.8,104.0,45.5,2.15,101.0
774,Charlotte Hornets,Charlotte Hornets_10_2014,2014,10,101.0,40.6,21.0,28.6,103.8,103.9,60.0,2.08,93.28
775,Denver Nuggets,Denver Nuggets_10_2014,2014,10,85.0,35.3,24.0,25.0,93.7,82.3,52.6,1.13,95.5
776,Golden State Warriors,Golden State Warriors_10_2014,2014,10,75.0,44.0,27.0,22.2,90.5,73.3,46.6,0.95,105.0
777,Houston Rockets,Houston Rockets_10_2014,2014,10,75.0,47.3,28.0,46.4,115.2,99.5,52.5,1.25,92.0
778,Los Angeles Clippers,Los Angeles Clippers_10_2014,2014,10,79.0,43.0,31.5,30.2,107.7,100.5,45.2,1.56,99.0
779,Memphis Grizzlies,Memphis Grizzlies_10_2014,2014,10,80.5,48.4,17.0,32.4,108.6,102.7,43.3,1.58,92.75
780,Miami Heat,Miami Heat_10_2014,2014,10,81.0,48.1,28.0,32.1,116.3,103.3,54.8,1.43,92.0
781,New Orleans Pelicans,New Orleans Pelicans_10_2014,2014,10,101.0,40.6,17.0,23.5,106.3,88.4,52.4,2.22,95.0
782,Phoenix Suns,Phoenix Suns_10_2014,2014,10,84.5,47.3,25.0,36.0,113.9,101.1,51.0,1.81,93.25
783,Toronto Raptors,Toronto Raptors_10_2014,2014,10,90.0,41.1,26.0,30.8,116.0,108.5,53.4,2.6,94.0
784,Chicago Bulls,Chicago Bulls_10_2014,2014,10,80.5,47.8,27.5,36.4,109.3,100.5,48.8,1.31,91.96
785,Cleveland Cavaliers,Cleveland Cavaliers_10_2014,2014,10,87.0,42.0,19.5,30.8,107.4,105.7,52.1,1.29,90.77
786,Dallas Mavericks,Dallas Mavericks_10_2014,2014,10,81.5,52.1,21.0,38.1,122.9,114.0,51.5,2.21,89.25
787,Indiana Pacers,Indiana Pacers_10_2014,2014,10,77.5,46.5,23.0,34.8,106.7,102.7,52.6,1.14,90.75
788,Milwaukee Bucks,Milwaukee Bucks_10_2014,2014,10,84.0,44.6,19.0,42.1,99.0,92.6,48.0,1.39,96.24
789,Minnesota Timberwolves,Minnesota Timberwolves_10_2014,2014,10,81.0,46.9,11.0,45.5,105.3,105.4,53.1,1.09,93.5
790,New York Knicks,New York Knicks_10_2014,2014,10,77.0,44.2,14.5,31.0,99.4,110.9,49.1,1.63,87.75
791,Portland Trail Blazers,Portland Trail Blazers_10_2014,2014,10,85.0,42.9,27.5,36.4,110.5,107.3,47.8,2.05,90.0
792,Sacramento Kings,Sacramento Kings_10_2014,2014,10,79.5,36.5,14.0,25.0,91.8,96.4,54.5,0.73,98.0
793,San Antonio Spurs,San Antonio Spurs_10_2014,2014,10,74.0,46.6,26.5,41.5,105.6,107.8,49.5,1.26,90.0
794,Washington Wizards,Washington Wizards_10_2014,2014,10,77.5,48.4,16.0,40.6,107.0,109.6,47.6,1.62,93.5
795,Atlanta Hawks,Atlanta Hawks_10_2014,2014,10,80.0,50.0,22.0,59.1,108.5,116.0,46.6,1.37,94.0
796,Brooklyn Nets,Brooklyn Nets_10_2014,2014,10,80.0,48.8,19.0,36.8,104.0,119.8,54.5,0.95,101.0
797,Detroit Pistons,Detroit Pistons_10_2014,2014,10,87.5,39.4,23.5,27.7,91.4,100.0,50.2,1.25,93.0
798,Los Angeles Lakers,Los Angeles Lakers_10_2014,2014,10,82.3,43.3,14.3,32.6,103.4,119.8,49.3,1.43,96.33
799,Oklahoma City Thunder,Oklahoma City Thunder_10_2014,2014,10,73.0,41.8,18.5,21.6,96.8,107.6,53.3,1.0,92.5
800,Orlando Magic,Orlando Magic_10_2014,2014,10,78.0,44.2,13.0,38.5,95.8,108.4,48.6,1.03,95.0
801,Philadelphia 76ers,Philadelphia 76ers_10_2014,2014,10,87.5,37.7,22.0,25.0,89.1,102.6,46.2,1.28,96.0
802,Utah Jazz,Utah Jazz_10_2014,2014,10,82.0,45.1,26.5,32.1,107.7,122.4,47.1,1.27,91.0
803,Golden State Warriors,Golden State Warriors_11_2014,2014,11,82.7,49.0,25.1,39.6,108.6,98.7,51.0,1.55,99.23
804,Memphis Grizzlies,Memphis Grizzlies_11_2014,2014,11,81.7,46.1,14.7,36.7,107.6,99.1,51.9,1.73,93.07
805,Portland Trail Blazers,Portland Trail Blazers_11_2014,2014,11,85.9,45.7,26.1,38.4,109.4,100.3,53.6,1.66,95.87
806,San Antonio Spurs,San Antonio Spurs_11_2014,2014,11,81.0,46.4,21.1,35.6,105.8,97.2,52.1,1.68,94.54
807,Dallas Mavericks,Dallas Mavericks_11_2014,2014,11,85.8,47.5,28.0,33.3,113.3,103.8,47.4,2.16,95.57
808,Toronto Raptors,Toronto Raptors_11_2014,2014,11,84.0,45.5,23.6,36.2,113.5,103.7,49.6,1.71,94.73
809,Houston Rockets,Houston Rockets_11_2014,2014,11,79.8,41.9,35.7,33.8,102.3,99.1,49.7,1.16,94.0
810,Washington Wizards,Washington Wizards_11_2014,2014,11,82.1,45.8,14.9,36.6,102.9,101.5,50.9,1.68,93.63
811,Chicago Bulls,Chicago Bulls_11_2014,2014,11,79.7,45.4,19.8,36.0,105.9,104.0,50.6,1.51,94.77
812,Atlanta Hawks,Atlanta Hawks_11_2014,2014,11,80.7,47.1,24.1,35.0,109.4,106.3,49.5,1.71,93.36
813,Los Angeles Clippers,Los Angeles Clippers_11_2014,2014,11,80.0,48.4,24.9,39.0,111.3,106.4,47.9,1.91,92.96
814,Milwaukee Bucks,Milwaukee Bucks_11_2014,2014,11,82.6,44.6,19.4,31.6,102.2,104.2,49.3,1.34,92.93
815,Cleveland Cavaliers,Cleveland Cavaliers_11_2014,2014,11,80.6,46.5,21.8,37.5,110.2,105.5,50.3,1.64,93.88
816,Miami Heat,Miami Heat_11_2014,2014,11,73.7,45.9,23.2,39.1,105.9,106.7,48.0,1.43,90.33
817,Sacramento Kings,Sacramento Kings_11_2014,2014,11,77.7,46.9,14.5,32.7,107.8,107.0,55.2,1.22,93.76
818,Phoenix Suns,Phoenix Suns_11_2014,2014,11,85.7,45.0,26.2,35.8,105.1,105.5,48.3,1.31,97.85
819,Denver Nuggets,Denver Nuggets_11_2014,2014,11,86.1,44.8,25.5,34.7,108.9,109.2,50.5,1.49,97.39
820,Brooklyn Nets,Brooklyn Nets_11_2014,2014,11,81.4,45.1,21.3,33.2,103.7,104.1,48.3,1.36,92.93
821,New Orleans Pelicans,New Orleans Pelicans_11_2014,2014,11,84.6,45.3,20.1,34.8,107.8,107.1,48.7,1.89,93.18
822,Orlando Magic,Orlando Magic_11_2014,2014,11,80.6,45.5,18.2,37.2,100.3,105.0,50.0,1.24,94.25
823,Indiana Pacers,Indiana Pacers_11_2014,2014,11,83.6,42.2,22.0,33.6,101.2,103.5,53.1,1.31,91.43
824,Oklahoma City Thunder,Oklahoma City Thunder_11_2014,2014,11,81.6,42.2,22.6,34.2,99.7,101.6,50.9,1.24,90.5
825,Utah Jazz,Utah Jazz_11_2014,2014,11,76.8,46.3,20.0,33.0,104.4,109.6,50.3,1.37,91.37
826,Los Angeles Lakers,Los Angeles Lakers_11_2014,2014,11,87.2,45.0,18.3,31.3,107.8,114.0,49.0,1.65,96.11
827,Boston Celtics,Boston Celtics_11_2014,2014,11,88.2,45.5,23.2,29.6,103.8,109.6,49.8,1.74,98.27
828,Minnesota Timberwolves,Minnesota Timberwolves_11_2014,2014,11,85.6,44.1,15.3,35.7,103.0,114.2,49.4,1.45,97.34
829,Detroit Pistons,Detroit Pistons_11_2014,2014,11,82.9,41.4,22.8,35.7,100.3,106.7,49.5,1.41,92.09
830,New York Knicks,New York Knicks_11_2014,2014,11,81.0,45.0,19.6,37.4,102.4,108.3,48.8,1.34,91.25
831,Charlotte Hornets,Charlotte Hornets_11_2014,2014,11,82.9,43.0,18.0,32.0,99.2,107.7,49.0,1.78,92.4
832,Philadelphia 76ers,Philadelphia 76ers_11_2014,2014,11,80.6,41.9,23.6,30.2,93.6,108.8,47.1,1.07,97.89
833,Atlanta Hawks,Atlanta Hawks_12_2014,2014,12,80.6,46.3,25.9,37.8,106.4,98.3,49.5,1.8,95.09
834,Portland Trail Blazers,Portland Trail Blazers_12_2014,2014,12,87.7,45.2,27.6,37.1,106.1,98.9,49.8,1.55,94.7
835,Golden State Warriors,Golden State Warriors_12_2014,2014,12,87.6,47.6,26.9,35.8,108.4,100.0,48.8,1.83,99.72
836,Washington Wizards,Washington Wizards_12_2014,2014,12,83.9,48.0,15.9,40.8,106.6,101.9,52.1,1.72,95.04
837,Chicago Bulls,Chicago Bulls_12_2014,2014,12,83.3,44.8,21.3,36.7,109.6,103.6,54.3,1.52,93.63
838,Toronto Raptors,Toronto Raptors_12_2014,2014,12,86.3,47.2,26.2,36.6,115.1,108.8,50.1,1.86,91.59
839,Oklahoma City Thunder,Oklahoma City Thunder_12_2014,2014,12,86.3,46.4,22.1,31.7,109.4,103.0,53.4,1.39,97.26
840,Dallas Mavericks,Dallas Mavericks_12_2014,2014,12,86.8,47.5,26.1,37.9,111.4,107.0,48.8,1.63,97.55
841,Los Angeles Clippers,Los Angeles Clippers_12_2014,2014,12,83.5,46.5,26.7,39.6,112.2,105.5,51.0,2.02,95.53
842,Houston Rockets,Houston Rockets_12_2014,2014,12,86.5,43.4,33.6,34.2,104.6,101.4,51.1,1.14,97.73
843,Cleveland Cavaliers,Cleveland Cavaliers_12_2014,2014,12,80.9,45.6,24.9,33.1,108.4,107.8,50.2,1.67,92.38
844,Memphis Grizzlies,Memphis Grizzlies_12_2014,2014,12,86.1,46.4,17.1,35.6,108.0,106.7,49.0,1.97,91.72
845,Brooklyn Nets,Brooklyn Nets_12_2014,2014,12,81.7,44.0,20.8,34.2,101.3,103.5,48.9,1.57,93.02
846,New Orleans Pelicans,New Orleans Pelicans_12_2014,2014,12,85.2,46.3,19.2,33.0,107.5,109.6,52.1,1.61,94.29
847,Phoenix Suns,Phoenix Suns_12_2014,2014,12,86.0,46.9,28.4,39.0,111.3,109.1,47.9,1.46,96.43
848,Boston Celtics,Boston Celtics_12_2014,2014,12,87.2,45.8,22.6,34.2,102.9,99.9,50.1,1.66,98.25
849,Milwaukee Bucks,Milwaukee Bucks_12_2014,2014,12,80.0,48.6,19.5,40.8,105.1,103.2,48.8,1.34,96.6
850,San Antonio Spurs,San Antonio Spurs_12_2014,2014,12,84.6,46.6,22.3,38.1,106.1,105.9,49.4,1.61,93.54
851,Charlotte Hornets,Charlotte Hornets_12_2014,2014,12,86.3,42.5,20.2,31.7,101.7,104.2,50.4,1.69,93.58
852,Los Angeles Lakers,Los Angeles Lakers_12_2014,2014,12,87.9,42.9,22.7,40.9,103.6,108.8,47.8,1.73,96.53
853,Utah Jazz,Utah Jazz_12_2014,2014,12,80.5,44.9,20.0,34.0,107.3,108.6,53.2,1.39,90.43
854,Orlando Magic,Orlando Magic_12_2014,2014,12,80.3,46.1,20.3,37.5,101.8,107.4,47.9,1.5,91.59
855,Detroit Pistons,Detroit Pistons_12_2014,2014,12,88.2,43.0,25.2,34.3,103.8,105.9,50.4,1.68,95.54
856,Denver Nuggets,Denver Nuggets_12_2014,2014,12,87.8,41.9,23.8,28.9,100.9,106.7,50.7,1.36,95.6
857,Indiana Pacers,Indiana Pacers_12_2014,2014,12,85.4,43.7,19.4,34.5,100.1,101.4,49.8,1.66,95.53
858,Miami Heat,Miami Heat_12_2014,2014,12,74.6,46.7,19.5,32.6,103.5,111.6,46.6,1.33,89.71
859,Philadelphia 76ers,Philadelphia 76ers_12_2014,2014,12,80.6,40.7,24.4,29.6,91.3,101.6,48.5,0.96,97.62
860,Sacramento Kings,Sacramento Kings_12_2014,2014,12,81.5,46.0,16.5,36.3,105.0,110.3,51.7,1.26,95.84
861,Minnesota Timberwolves,Minnesota Timberwolves_12_2014,2014,12,85.6,42.8,12.7,30.5,97.6,108.9,48.6,1.58,97.66
862,New York Knicks,New York Knicks_12_2014,2014,12,83.1,44.4,20.4,33.1,103.5,113.0,48.4,1.54,90.6
863,Atlanta Hawks,Atlanta Hawks_1_2015,2015,1,80.6,48.1,26.1,41.5,111.8,99.4,49.7,2.0,94.35
864,Golden State Warriors,Golden State Warriors_1_2015,2015,1,90.7,48.5,28.3,40.7,114.5,100.7,48.9,2.21,100.8
865,Memphis Grizzlies,Memphis Grizzlies_1_2015,2015,1,83.3,46.2,15.8,32.4,105.2,98.6,52.0,1.52,93.75
866,Los Angeles Clippers,Los Angeles Clippers_1_2015,2015,1,84.6,47.9,26.4,36.4,115.3,104.0,49.8,2.31,94.6
867,Charlotte Hornets,Charlotte Hornets_1_2015,2015,1,85.1,41.4,16.4,27.4,99.4,95.1,52.7,1.69,93.52
868,San Antonio Spurs,San Antonio Spurs_1_2015,2015,1,83.9,43.2,23.8,35.4,104.2,99.8,50.0,1.8,94.21
869,Phoenix Suns,Phoenix Suns_1_2015,2015,1,87.6,47.0,26.5,32.5,106.8,104.9,49.2,1.35,98.96
870,Cleveland Cavaliers,Cleveland Cavaliers_1_2015,2015,1,84.4,44.6,28.4,35.7,110.1,106.4,51.0,1.46,93.0
871,Houston Rockets,Houston Rockets_1_2015,2015,1,85.0,45.7,32.1,36.1,107.7,104.4,48.7,1.37,98.18
872,New Orleans Pelicans,New Orleans Pelicans_1_2015,2015,1,80.7,45.3,17.5,37.0,107.8,103.2,53.7,1.45,90.27
873,Detroit Pistons,Detroit Pistons_1_2015,2015,1,85.9,43.3,28.0,34.0,105.8,104.1,51.4,1.53,95.76
874,Milwaukee Bucks,Milwaukee Bucks_1_2015,2015,1,80.6,47.0,18.0,40.9,102.8,96.5,48.4,1.49,94.79
875,Dallas Mavericks,Dallas Mavericks_1_2015,2015,1,84.4,45.7,25.8,37.0,106.7,102.9,47.1,1.83,93.87
876,Toronto Raptors,Toronto Raptors_1_2015,2015,1,83.7,45.6,26.3,32.8,108.2,107.6,50.0,1.45,95.07
877,Washington Wizards,Washington Wizards_1_2015,2015,1,81.4,48.0,16.8,36.0,104.7,104.5,52.4,1.55,93.72
878,Oklahoma City Thunder,Oklahoma City Thunder_1_2015,2015,1,89.0,42.5,24.8,30.5,100.4,102.6,50.2,1.43,97.7
879,Chicago Bulls,Chicago Bulls_1_2015,2015,1,86.6,42.6,22.1,34.7,105.1,106.6,50.3,1.51,94.25
880,Miami Heat,Miami Heat_1_2015,2015,1,76.2,43.3,18.2,28.8,96.8,102.0,49.6,1.36,90.23
881,Portland Trail Blazers,Portland Trail Blazers_1_2015,2015,1,86.3,42.4,29.5,35.2,103.1,103.4,48.7,1.63,95.93
882,Utah Jazz,Utah Jazz_1_2015,2015,1,80.3,44.1,23.0,35.4,103.1,103.1,53.3,1.24,92.17
883,Denver Nuggets,Denver Nuggets_1_2015,2015,1,85.9,43.9,20.8,32.7,102.5,106.2,48.9,1.74,96.03
884,Philadelphia 76ers,Philadelphia 76ers_1_2015,2015,1,80.3,40.7,23.8,31.1,94.0,103.8,46.9,1.2,93.81
885,Boston Celtics,Boston Celtics_1_2015,2015,1,87.9,43.1,23.4,34.4,101.8,106.8,48.5,1.65,95.17
886,Indiana Pacers,Indiana Pacers_1_2015,2015,1,82.7,42.8,20.8,28.5,99.4,103.1,52.5,1.37,94.4
887,New York Knicks,New York Knicks_1_2015,2015,1,82.2,41.9,22.6,37.8,95.4,106.1,47.8,1.53,93.15
888,Sacramento Kings,Sacramento Kings_1_2015,2015,1,81.6,44.6,16.5,30.7,101.7,106.3,52.0,1.12,97.74
889,Brooklyn Nets,Brooklyn Nets_1_2015,2015,1,81.9,44.2,20.3,26.9,99.2,108.9,50.3,1.39,92.45
890,Los Angeles Lakers,Los Angeles Lakers_1_2015,2015,1,82.4,43.0,17.3,30.0,97.5,104.4,49.2,1.39,94.59
891,Minnesota Timberwolves,Minnesota Timberwolves_1_2015,2015,1,83.5,43.3,17.5,33.7,102.1,111.1,49.8,1.44,93.41
892,Orlando Magic,Orlando Magic_1_2015,2015,1,84.6,45.1,20.1,33.4,101.1,109.2,47.2,1.42,99.17
893,Indiana Pacers,Indiana Pacers_2_2015,2015,2,81.7,47.2,20.7,40.3,109.2,105.5,49.4,1.95,92.94
894,Oklahoma City Thunder,Oklahoma City Thunder_2_2015,2015,2,89.1,46.8,20.4,36.3,112.6,102.8,53.9,1.63,98.48
895,Cleveland Cavaliers,Cleveland Cavaliers_2_2015,2015,2,81.7,46.8,31.0,36.7,110.4,100.4,52.0,1.48,95.18
896,Golden State Warriors,Golden State Warriors_2_2015,2015,2,88.9,46.0,28.5,41.1,108.9,101.6,49.1,2.19,99.23
897,Chicago Bulls,Chicago Bulls_2_2015,2015,2,83.8,44.0,22.6,35.0,105.7,99.0,52.3,1.72,92.95
898,Houston Rockets,Houston Rockets_2_2015,2015,2,87.4,43.1,35.6,32.6,106.3,103.4,49.2,1.62,99.7
899,Portland Trail Blazers,Portland Trail Blazers_2_2015,2015,2,82.8,44.2,28.0,33.3,106.6,102.8,51.0,1.55,94.3
900,Atlanta Hawks,Atlanta Hawks_2_2015,2015,2,82.7,43.8,28.5,37.1,103.8,102.1,47.0,1.58,95.5
901,Boston Celtics,Boston Celtics_2_2015,2015,2,89.8,42.5,28.0,34.1,104.6,101.5,50.7,1.93,96.72
902,Memphis Grizzlies,Memphis Grizzlies_2_2015,2015,2,81.5,44.0,13.0,28.7,99.7,100.8,50.0,1.48,93.5
903,Dallas Mavericks,Dallas Mavericks_2_2015,2015,2,86.8,42.7,28.3,32.6,101.5,100.9,47.5,1.5,96.54
904,Milwaukee Bucks,Milwaukee Bucks_2_2015,2015,2,81.9,44.5,17.3,34.1,99.0,97.9,47.4,1.46,94.8
905,Brooklyn Nets,Brooklyn Nets_2_2015,2015,2,82.5,46.2,19.5,34.9,106.0,104.1,49.6,1.45,93.64
906,New Orleans Pelicans,New Orleans Pelicans_2_2015,2015,2,80.5,45.2,20.5,40.4,106.6,109.9,50.5,1.65,91.82
907,San Antonio Spurs,San Antonio Spurs_2_2015,2015,2,86.0,44.5,24.5,33.0,103.9,100.7,50.5,1.78,95.18
908,Utah Jazz,Utah Jazz_2_2015,2015,2,80.0,44.8,20.0,36.8,103.0,99.0,52.6,1.25,91.09
909,Detroit Pistons,Detroit Pistons_2_2015,2015,2,84.6,44.5,24.9,33.9,107.9,105.2,51.9,1.59,92.39
910,Los Angeles Clippers,Los Angeles Clippers_2_2015,2015,2,85.5,46.7,26.2,33.0,109.0,107.0,49.3,1.94,97.45
911,Minnesota Timberwolves,Minnesota Timberwolves_2_2015,2015,2,83.2,43.0,14.7,31.5,103.4,103.8,51.7,1.34,96.0
912,Miami Heat,Miami Heat_2_2015,2015,2,79.9,45.3,20.8,35.7,103.8,104.8,51.5,1.33,92.94
913,Orlando Magic,Orlando Magic_2_2015,2015,2,81.8,46.2,20.6,30.6,100.6,102.0,50.3,1.34,91.98
914,Toronto Raptors,Toronto Raptors_2_2015,2015,2,80.1,41.9,25.2,31.8,98.0,101.8,48.4,1.17,95.36
915,Charlotte Hornets,Charlotte Hornets_2_2015,2015,2,82.9,42.0,19.9,33.5,97.3,102.4,48.5,1.66,94.28
916,Los Angeles Lakers,Los Angeles Lakers_2_2015,2015,2,89.1,42.8,19.7,33.5,102.5,108.9,50.8,1.65,93.77
917,Philadelphia 76ers,Philadelphia 76ers_2_2015,2015,2,78.1,42.0,28.0,38.2,96.3,100.9,49.1,1.12,97.4
918,Sacramento Kings,Sacramento Kings_2_2015,2015,2,80.4,43.3,15.4,29.9,97.6,108.1,51.7,1.12,96.75
919,New York Knicks,New York Knicks_2_2015,2015,2,86.1,41.4,19.5,31.3,99.8,108.2,48.2,1.72,92.61
920,Phoenix Suns,Phoenix Suns_2_2015,2015,2,89.1,44.0,23.6,35.0,101.2,105.6,49.3,1.31,99.24
921,Washington Wizards,Washington Wizards_2_2015,2015,2,83.3,43.5,17.8,29.6,98.0,102.4,51.2,1.44,95.08
922,Denver Nuggets,Denver Nuggets_2_2015,2015,2,85.6,39.6,26.7,28.1,96.4,108.6,45.0,1.57,97.55
923,Golden State Warriors,Golden State Warriors_3_2015,2015,3,85.4,47.8,26.5,41.9,111.4,99.5,50.4,1.93,97.0
924,San Antonio Spurs,San Antonio Spurs_3_2015,2015,3,83.8,50.3,21.3,38.9,114.3,101.4,51.4,1.97,95.08
925,Cleveland Cavaliers,Cleveland Cavaliers_3_2015,2015,3,82.7,46.9,30.7,39.9,113.4,104.0,52.6,1.58,92.94
926,Los Angeles Clippers,Los Angeles Clippers_3_2015,2015,3,84.1,47.4,28.3,38.6,108.7,102.4,50.4,1.85,96.78
927,Oklahoma City Thunder,Oklahoma City Thunder_3_2015,2015,3,87.6,46.0,22.5,37.6,110.0,108.1,53.7,1.32,98.88
928,Houston Rockets,Houston Rockets_3_2015,2015,3,82.8,45.2,30.3,34.2,105.7,103.5,48.7,1.45,97.43
929,Portland Trail Blazers,Portland Trail Blazers_3_2015,2015,3,84.8,46.7,26.3,36.4,108.7,104.8,52.6,1.51,94.66
930,Utah Jazz,Utah Jazz_3_2015,2015,3,77.4,43.5,23.1,32.2,102.3,98.3,52.6,1.29,89.23
931,Atlanta Hawks,Atlanta Hawks_3_2015,2015,3,82.4,46.2,26.1,38.3,107.4,106.3,47.9,1.77,94.38
932,Brooklyn Nets,Brooklyn Nets_3_2015,2015,3,86.0,45.6,18.4,34.0,104.6,107.5,48.1,1.67,95.76
933,Miami Heat,Miami Heat_3_2015,2015,3,79.3,46.3,19.5,33.0,103.9,102.8,49.1,1.22,93.64
934,Boston Celtics,Boston Celtics_3_2015,2015,3,87.3,42.8,26.0,31.2,103.2,103.0,49.5,1.82,95.17
935,Chicago Bulls,Chicago Bulls_3_2015,2015,3,81.4,44.6,23.6,35.6,105.7,104.1,51.0,1.73,93.38
936,New Orleans Pelicans,New Orleans Pelicans_3_2015,2015,3,80.7,47.1,19.5,39.7,104.6,102.2,50.4,1.55,92.19
937,Memphis Grizzlies,Memphis Grizzlies_3_2015,2015,3,80.4,45.4,15.0,37.6,101.9,102.3,49.0,1.5,92.68
938,Denver Nuggets,Denver Nuggets_3_2015,2015,3,87.5,45.0,26.4,36.2,105.8,103.4,49.4,1.56,97.36
939,Indiana Pacers,Indiana Pacers_3_2015,2015,3,82.7,44.6,22.4,38.4,105.8,103.5,49.9,1.65,94.66
